,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
722,False,/2wKw8M6g7wj0RNz9zAeqU9s1BKl.jpg,"[28, 35, 80]",136795,en,The Heat,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",11.988,/tM3hDt8JcU8Y8i6vzTcbnocM2bx.jpg,2013-06-28,The Heat,False,6.6,2541
723,False,/qPxbuKexc8842G6rPrQb3PV9cKq.jpg,[35],208134,en,Jackass Presents: Bad Grandpa,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",7.609,/9XJ1RICUVM8nxSHFphl5c6ZyQtH.jpg,2013-10-25,Jackass Presents: Bad Grandpa,False,6.0,957
724,False,/slQkkaBHH1K915HtuN89iu0xqOv.jpg,"[28, 12, 18, 14]",64686,en,47 Ronin,"Kai—an outcast—joins Oishi, the leader of 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honour to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",18.311,/pUH46wa0n4zXZytpriSaoNUXai4.jpg,2013-12-25,47 Ronin,False,6.0,2193
725,False,/pPFbXcONHBntJIAsEn8TaIPPCpZ.jpg,"[28, 18, 10752]",193756,en,Lone Survivor,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",16.784,/c7Sqof18FgkoNcA0r5BFUcPLER1.jpg,2013-12-24,Lone Survivor,False,7.4,2401
726,False,/1x0N31utK3lYeu0u7SYPj7uU7Wi.jpg,[27],132232,en,Mama,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",12.487,/kFMrQCo0Ue9GkeptoiB65FwF0lg.jpg,2013-01-18,Mama,False,6.1,2566
727,False,/f0fqJ4AEwpkdFWvtk0jGkhfOQmS.jpg,[35],137093,en,Last Vegas,Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,9.032,/ylZnvqSWnGXxFRgDmQ8nihtFBv6.jpg,2013-11-01,Last Vegas,False,6.4,1276
728,False,/wZsX7160l5feO646shRx3liMutx.jpg,"[28, 35, 80]",136400,en,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,11.725,/30lM3Uvzs6HOG5l4hzhwxYTWgd3.jpg,2013-08-02,2 Guns,False,6.5,2459
729,False,/msSfbrMd7LKbCW9ivIupAHo8yvp.jpg,"[12, 16, 10751]",77951,en,Walking with Dinosaurs,"Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013.",7.88,/3QS2WnruXRj7T4gh9joOFhY6YqB.jpg,2013-12-20,Walking with Dinosaurs,False,5.4,225
730,False,/hkuPAYz0TstcAquVpibaDnADqQS.jpg,"[28, 35]",109414,en,This Is the End,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",11.629,/1rMzHyOsk1b1ddcFJgMSB6kOASu.jpg,2013-06-12,This Is the End,False,6.2,3978
731,False,/ulmVm23hsiopEsgVksgdYJSVlWR.jpg,"[28, 12, 878]",80274,en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",13.676,/zHRNhCkrFEMoudPr0uics5WZe7j.jpg,2013-11-01,Ender's Game,False,6.6,3714
732,False,/lDmAQexExnvfKAG8fvx04ro6Ly4.jpg,"[28, 53]",107846,en,Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",22.626,/j3XZwBeWgoAbVmkW3JyOme79I2e.jpg,2013-10-18,Escape Plan,False,6.7,2975
733,False,/cLGKawjQ5tUJCuDyR0OnGYT4fyf.jpg,"[80, 18, 53]",146233,en,Prisoners,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",27.631,/yAhqW57pwMAsCgmZpM5zSIVQVTh.jpg,2013-09-21,Prisoners,False,8.0,6103
734,False,/cMrvn4Hl0A0NAL61BpDWQIsMsiN.jpg,[16],149870,ja,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",12.887,/3OTcCyf7QbGdVxsS8GLtaSsTZtP.jpg,2014-02-21,The Wind Rises,False,7.8,1355
735,False,/9wbXqcx6rHhoZ9Esp03C7amQzom.jpg,"[80, 53]",75656,en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,25.802,/A06e9YJ5ry3WXEIFIAD1mKBxcuZ.jpg,2013-05-31,Now You See Me,False,7.4,10361
736,False,/eYz9092lI2IFS6Ho0Xs296A5YJK.jpg,"[27, 35, 10749]",82654,en,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",10.94,/jqJEkZKTqoAlmaexoWZIkjHdtA7.jpg,2013-02-01,Warm Bodies,False,6.4,4283
737,False,/puhBMn7wLkrwy4udodaGdQNI6an.jpg,"[10749, 18]",191421,zh,致我们终将逝去的青春,"On the brink of the 90s, 18-year-old Zheng Wei steps into her university life with a hopeful heart for love. She forms a great friendship with her roommates and united as a group, they embark on their university life together. Wei meets Chen Hao-Zheng in a chance encounter, and despite initial reluctance, Chen accepts Wei as his girlfriend and the two become inseparable.  Four years of university life pass and Wei looks forward to establishing a life together with Chen. However, Chen is forced into an impossible decision to leave Wei. Devastated, Wei decides to start afresh. A decade later, Wei’s previous lovers Lin and Chen both find their way back into her life and she has to make a choice on her next step in life.",3.223,/ydA1EmGGeGgqVQKnV71zUSSXwvy.jpg,2013-04-25,So Young,False,6.3,55
738,False,/zZggWJSG18wPIOrZOgV5LI12LMi.jpg,[18],132363,en,The Butler,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",8.999,/hUjEYTN5NuK8kYRQxngS7itpBQC.jpg,2013-08-16,The Butler,False,7.4,1915
739,False,/fJQ5kjLx4UdK05MC323Vlzwr6S8.jpg,"[35, 18, 36]",140823,en,Saving Mr. Banks,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,9.437,/mvs3reS18RP6IhjLwwLeVtkoeg0.jpg,2013-12-20,Saving Mr. Banks,False,7.4,2130
740,False,/5ldMfEYNk0fea8QQ0mjyrksIr1M.jpg,"[28, 12, 53]",138103,en,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",18.932,/xczFwJhcCb2rUMylXam0Ni7Yn5o.jpg,2014-08-15,The Expendables 3,False,6.1,3019
