,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
190,False,/pNrMusE83e5Qg4uw1Idg3s7EsCK.jpg,[35],9377,en,Ferris Bueller's Day Off,"A high school slacker pretends to be sick to skip school and have an exciting day off alongside his girlfriend and his best buddy through Chicago, while trying to outwit his obsessive school principal and his unconformited sister along the way.",12.989,/5umwahhE3wmNXZkNlcs7KZml4RM.jpg,1986-06-11,Ferris Bueller's Day Off,False,7.6,2592
191,False,/yzR9sYiwYToFxh1ecFugx8fIs6E.jpg,[35],9941,en,Down and Out in Beverly Hills,"Beverly Hills couple Barbara and Dave Whiteman are very rich but not happy Dave is a hard working business man, his wife is only interested in yoga, aerobics and other meditation classes, and he sleeps with the house maid. Their teenage son is confused about his sexuality and their daughter is suffering from eating disorders. While they are celebrating thanksgiving having plenty of food, street tramp Jerry is hungry, homeless, sleeping rough and has lost his dog. Jerry decides to end his life by drowning himself in their swimming pool. Dave rescues him and invites him to stay for a while. How does this stranger change the life style of this family?",7.265,/8ms9Ig9L5MTl8VA2QJQ4STZdNIX.jpg,1986-01-31,Down and Out in Beverly Hills,False,5.8,122
192,False,/bukhBqYdlcLxQBL1rVswewSka6R.jpg,"[27, 878]",9426,en,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",16.107,/q49tjSe3O152t9QVwaradePGu7W.jpg,1986-08-15,The Fly,False,7.3,2091
193,False,/wfhWgaJK1MvV0ygYM2tU2puMqJa.jpg,"[35, 10749]",10466,en,The Money Pit,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",9.791,/vzUfCSAXDIQemW6Kdk2RU2JtfiV.jpg,1986-03-15,The Money Pit,False,6.4,519
194,False,/jAitDcerFEgELU0195AyT4AWKG0.jpg,[18],11873,en,The Color of Money,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",11.946,/xBFzAIDqlvyDIy5Zf5ASVz3kHwN.jpg,1986-10-07,The Color of Money,False,6.8,603
195,False,/ljIF1JjdUUJtVW55x77vWSJxizQ.jpg,"[80, 18]",235,en,Stand by Me,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",23.32,/kedC0y75jdzByjuZNLOWIOtduNw.jpg,1986-08-08,Stand by Me,False,7.9,3047
196,False,/tonRIZmCmjYNVaM6hRY4xlhEcIH.jpg,"[28, 80, 53]",9874,en,Cobra,A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far reaching plans.,15.367,/jnbvydGrfPeSlYnIQ2XI3z3IDmh.jpg,1986-05-23,Cobra,False,5.8,777
197,False,/5smkOfRSHweYIO0gDFajc8J0fb0.jpg,"[35, 80]",12118,en,Police Academy 3: Back in Training,"When police funding is cut, the Governor announces he must close one of the academies. To make it fair, the two police academies must compete against each other to stay in operation. Mauser persuades two officers in Lassard's academy to better his odds, but things don't quite turn out as expected...",10.243,/r4j14ZjmWfcQbboG76gxloqa3N3.jpg,1986-03-20,Police Academy 3: Back in Training,False,5.7,571
198,False,/AjE2mqKN5qulD1TOugPiT9kvuZp.jpg,"[28, 35, 18, 10752]",10015,en,Heartbreak Ridge,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.",8.226,/hbKkfRpjtoCYabxEmhklM6MhF7g.jpg,1986-12-05,Heartbreak Ridge,False,6.7,453
199,False,/tPgr3FKIB8JiQ3S4vI6jxkQYedw.jpg,"[35, 18, 14, 10749]",10013,en,Peggy Sue Got Married,"Peggy Sue faints at a Highschool reunion. When she wakes up she finds herself in her own past, just before she finished school.",7.065,/hr3IcU519Ha5ADGuRLfhHlOi937.jpg,1986-10-05,Peggy Sue Got Married,False,6.2,255
200,False,/ywxDMuhqt705eeJiEQaLQrWEyhC.jpg,"[18, 27, 53]",10998,en,Fatal Attraction,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,10.905,/qHditPFIFCbXJKGLTPzvIagg6XD.jpg,1987-09-11,Fatal Attraction,False,6.8,645
201,False,/xBhRhY8KimSrPx6AMJXigpzlGQ2.jpg,"[28, 35, 80]",96,en,Beverly Hills Cop II,"Axel heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin—and the chase is on.",19.059,/2y1z1baxKT0coTTRlnkI6McnR9f.jpg,1987-05-18,Beverly Hills Cop II,False,6.3,1174
202,False,/yPCHNJ51IJj1rPxW5YgNLikE5Ei.jpg,"[10751, 35, 18]",12154,en,3 Men and a Baby,Three bachelors find themselves forced to take care of a baby left by one of the guy's girlfriends.,10.299,/q4O2ravqDhUTAsshllGv7orgJOO.jpg,1987-11-27,3 Men and a Baby,False,6.0,493
203,False,/ngDmpFRzNGr9XMtKchhBZjt4DLH.jpg,"[18, 10402, 10749]",88,en,Dirty Dancing,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.",14.233,/jFoktPxTtabZfh9JeDy3F78g9w7.jpg,1987-08-21,Dirty Dancing,False,7.3,3211
204,False,/gt0TafbcheJeT9SFewDLqYWk3Sd.jpg,"[28, 12, 53]",708,en,The Living Daylights,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,17.886,/yEryMe58dx7zm1QBhQFeuYcv2aH.jpg,1987-06-29,The Living Daylights,False,6.4,806
205,False,/5HdzBJBdvaqpPHjbH3qcSqHPJ0S.jpg,"[35, 18, 10752]",801,en,"Good Morning, Vietnam","Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.",10.328,/62Ve2yREvobU0qo4DxdSrShh1YO.jpg,1987-12-23,"Good Morning, Vietnam",False,7.3,1317
206,False,/xQpCA4QIEKcfsLf7CSeSM0tHCY7.jpg,"[28, 12, 35, 80, 53]",941,en,Lethal Weapon,"Veteran buttoned-down LAPD detective Roger Murtaugh is partnered with unhinged cop Martin Riggs, who -- distraught after his wife's death -- has a death wish and takes unnecessary risks with criminals at every turn. The odd couple embark on their first homicide investigation as partners, involving a young woman known to Murtaugh with ties to a drug and prostitution ring.",16.235,/drp80fBSWhz0vAmzUibXDyn0Pjo.jpg,1987-03-06,Lethal Weapon,False,7.2,2439
207,False,,"[10751, 35]",171147,en,Dennis the Menace,"This movie puts Henk Ketcham's comic figure 'Dennis' into real life: While digging in his front garden, Dennis finds a big bone. To prove it's from a dinosaur, he persuades his father to invite an old buddy of him, Bowen Skyler III, who's a famous 'dinosaur hunter'. Being desperate for publicity, Skyler informs press and television... and starts a paleontologic dig in their front garden.",0.925,/tKQWSCOZ3xjfuyojcHB9LxcgdJt.jpg,1987-09-18,Dennis the Menace,False,6.0,1
208,False,/yu3vuk8Iou9e3ttoqiaX0ey5UKY.jpg,[35],10021,en,The Secret of My Success,"Brantley Foster, a well-educated kid from Kansas, has always dreamed of making it big in New York, but once in New York, he learns that jobs - and girls - are hard to get. When Brantley visits his uncle, Howard Prescott, who runs a multi-million-dollar company, he is given a job in the company's mail room.",7.341,/mSgIebRtU7Lc2uxksoUGHClFB6e.jpg,1987-04-10,The Secret of My Success,False,6.3,280
209,False,/vvsQe0ksUH001rxFGrnZkL9eBzr.jpg,"[28, 12, 878, 53]",106,en,Predator,"Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.",24.754,/gUpto7r2XwoM5eW7MUvd8hl1etB.jpg,1987-06-12,Predator,False,7.4,3946
210,False,/n7GvK0HK6Pcac2ncVjtdU1Ubwva.jpg,"[35, 18, 10749]",2039,en,Moonstruck,"No sooner does Italian-American widow Loretta accept a marriage proposal from her doltish boyfriend, Johnny, than she finds herself falling for his younger brother, Ronny. She tries to resist, but Ronny lost his hand in an accident he blames on his brother, and has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls deeper in love, she comes to learn that she's not the only one in her family with a secret romance.",12.394,/84IQBM1G0CKAl1ypl9bHaY5y7e.jpg,1987-12-18,Moonstruck,False,6.8,384
211,False,/4cJv0cghFaJfepzGdOyqeNaJWYb.jpg,"[80, 18, 36, 53]",117,en,The Untouchables,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",14.298,/bDcqwNTwhEDfQHFj7jpt18N6Giz.jpg,1987-06-03,The Untouchables,False,7.8,2954
212,False,/27DFzZqvO9WBKxmSK36VjrAIhMz.jpg,"[18, 36, 10752]",10110,en,Empire of the Sun,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor named Basie, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirits, providing a beacon of hope for the others held captive with him.",10.258,/cLR6DJk0l9v03Ekop1ZVH10GEn.jpg,1987-12-09,Empire of the Sun,False,7.5,912
213,False,/wtC1KX6ZmmYrZZEE5WAgFxmoS0L.jpg,"[28, 35, 80]",10023,en,Dragnet,"LAPD Sgt. Joe Friday -- the equally straight-laced nephew of the famous police sergeant of the same name -- is paired up with a young, freewheeling detective named Pep Streebeck. After investigating some strange robberies at the local zoo and the theft of a stockpile of pornographic magazines, they uncover cult activity in the heart of the city and are hot on the case to figure out who's behind it all.",8.655,/vaFsRAleYZ6tIPxrDP2iwUpO3kU.jpg,1987-06-25,Dragnet,False,5.9,233
214,False,/dg6euHvooHXQqgefeycmZoXGhWl.jpg,"[35, 10751, 878, 14]",11548,en,*batteries not included,"In a soon to be demolished block of apartments, the residents resist the criminal methods used to force them to leave so a greedy tycoon can build his new skyscraper. When tiny mechanical aliens land for a recharge, they decide to stay and help out.",9.682,/6N2HGV0KgCWVg41zAgAuBbwcE3e.jpg,1987-12-18,*batteries not included,False,6.5,361
215,False,/gghNIsyNPX0JtrB3CSxoEJIGOOd.jpg,"[35, 18, 14, 27]",6069,en,The Witches of Eastwick,Three single women in a picturesque village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,13.293,/xWgLpOuX8PRCpVRQEddb4rMknmx.jpg,1987-06-12,The Witches of Eastwick,False,6.4,651
216,False,/wT9OgybXHXnOAV2oNE9oNQ6Dh8v.jpg,"[80, 35]",11896,en,Throw Momma from the Train,"Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.",13.008,/mfNI6ILTjDxNBVGcoRq0VZUrxuX.jpg,1987-12-11,Throw Momma from the Train,False,6.2,267
217,False,/pz5VnRmUeGO6jJ1WxEtZoUq3Qth.jpg,"[18, 10402]",16620,en,La Bamba,Biographical story of the rise from nowhere of singer Ritchie Valens whose life was cut short by a plane crash.,8.215,/4SRdpF1O7AusNA3eLWkhO3D2VDE.jpg,1987-07-24,La Bamba,False,6.8,247
218,False,/szd5SbG2ASP4CUZeF9bdoJ4tVn7.jpg,"[28, 878, 53]",5548,en,RoboCop,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",26.399,/gtGreTdzYBuQsEwTliEFdTzPleV.jpg,1987-07-17,RoboCop,False,7.2,2584
219,False,/ySH9Jusrh4zKeQf05Ue0W4lqx3U.jpg,"[12, 53]",580,en,Jaws: The Revenge,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.",12.58,/8dLHxbjXlLkogGVKxOg3SH1Kjel.jpg,1987-07-17,Jaws: The Revenge,False,3.7,461
220,False,/eZ4Aj1O6E95Mk5O9oKKdvfnSWzf.jpg,[18],380,en,Rain Man,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,14.778,/vllKYkA7eYi2UMM9yWQ1JegefBh.jpg,1988-12-11,Rain Man,False,7.7,3352
221,False,/9podqGmd36AJHO13HQIQHQZRTJC.jpg,"[16, 35, 80, 14, 10751]",856,en,Who Framed Roger Rabbit,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",13.016,/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg,1988-06-21,Who Framed Roger Rabbit,False,7.4,3066
222,False,/tlCnOu6PO7ILLnJMRw1NsrEWmyQ.jpg,"[35, 10749]",9602,en,Coming to America,"Prince Akeem, heir to the throne of Zamunda, leaves the tropical paradise kingdom in search of his queen. What better place than Queens, New York, to find his bride? Joined by his loyal servant and friend, Semmi, Akeem attempts to blend in as an ordinary American and begin his search.",16.397,/7v1Sy0HC5KEM1DMM4Bpy5gVly1K.jpg,1988-06-29,Coming to America,False,6.7,1964
223,False,/rmFgu0cYwKiWB3rPlMztCUz6ACc.jpg,"[12, 35]",9396,en,Crocodile Dundee II,Australian outback expert protects his New York love from gangsters who've followed her down under.,7.587,/m8DRsyNMD1pzWIgOb7X6XN7R3y0.jpg,1988-05-19,Crocodile Dundee II,False,5.7,572
224,False,/vA2KdcJD2Nbg4Y5gYq9RBuOvTTg.jpg,[35],9493,en,Twins,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,11.391,/i0mKmkxhLQuYBR9JPjShMbse2k6.jpg,1988-12-09,Twins,False,5.8,1105
225,False,/xwT7LGaJCpq0lbVgUlxNLPCu3eA.jpg,"[35, 18, 10749]",7520,en,Cocktail,"After being discharged from the Army, Brian Flanagan moves back to Queens and takes a job in a bar run by Doug Coughlin, who teaches Brian the fine art of bar-tending. Brian quickly becomes a patron favorite with his flashy drink-mixing style, and Brian adopts his mentor's cynical philosophy on life and goes for the money.",8.904,/bg3zlera3zHBBE0XdKWq7pExFfV.jpg,1988-07-29,Cocktail,False,6.0,681
226,False,/5VGu8NqVz2GsKDRGFhj4hwMU5De.jpg,"[35, 18, 14, 10749, 10751]",2280,en,Big,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,11.494,/me6uugsf6zWTkrcLBoNc9EElb5j.jpg,1988-06-03,Big,False,7.0,1939
227,False,/eg049B1TJdWuKuyKowNmhZxNToc.jpg,"[28, 53]",562,en,Die Hard,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",24.701,/mc7MubOLcIw3MDvnuQFrO9psfCa.jpg,1988-07-15,Die Hard,False,7.7,6510
228,False,/nAtslrKrdajuBNoKf7qSmKa28iT.jpg,"[12, 18, 10751]",2383,en,L'Ours,An orphan bear cub hooks up with an adult male as they try to dodge human hunters.,7.392,/1EgJJ7uIsMYZJ69T6KfQunuLLBk.jpg,1989-10-27,The Bear,False,7.0,205
229,False,/9DRh30FG1Pe1u9c3N0pXyPyO9XS.jpg,"[35, 10749]",3525,en,Working Girl,"Witty, romantic look at life in the corporate jungle. Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",14.828,/bzPuHOl8DjfZDzwGDCIHonnHUT6.jpg,1988-12-20,Working Girl,False,6.6,448
230,False,/t9svFw203MlNfgWb62HEHsrUxTt.jpg,"[12, 16, 10751]",12144,en,The Land Before Time,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",15.213,/8YMjnTP9tL5Xj8eOfXii8bsikDM.jpg,1988-11-18,The Land Before Time,False,7.0,1466
231,False,/vBvfE7oUpJggU1Cf4UXgeeXocsg.jpg,"[35, 80]",37136,en,The Naked Gun: From the Files of Police Squad!,"When the incompetent Officer Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth.",11.389,/gajZQkZjVXPuLJUMoEk1eVeZz61.jpg,1988-12-02,The Naked Gun: From the Files of Police Squad!,False,7.2,1893
232,False,/9kgZc7BRePE2AHqWgF1DBrggQ8J.jpg,"[16, 35, 10751]",12233,en,Oliver & Company,"This animated take on Oliver Twist re-imagines Oliver as an adorable orphaned kitten who struggles to survive in New York City and falls in with a band of canine criminals led by an evil human. First, Oliver meets Dodger, a carefree mutt with street savoir faire. But when Oliver meets wealthy Jenny on one of the gang's thieving missions, his life changes forever.",12.539,/m54pXsIUy3IJoaGhk3RwKsZQPG8.jpg,1988-11-18,Oliver & Company,False,6.7,839
233,False,/upAwc1kPQJU1ZWeMgEWV8Lp6CWb.jpg,"[35, 14]",4011,en,Beetlejuice,"Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own.",16.377,/gWnW7vxm8yr01TVLQhL4aI02orp.jpg,1988-03-30,Beetlejuice,False,7.3,3254
234,False,/dDn5n9JbGLEthBndWtkW343BhYE.jpg,"[27, 53]",10131,en,A Nightmare on Elm Street 4: The Dream Master,"Dream demon Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her friend Alice. Alice soon realizes that Freddy is taking advantage of that unknown power to pull a new group of children into his foul domain.",9.943,/gERdob60xVv0tJ1Kr3XEqqj0KFl.jpg,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,False,5.8,626
235,False,/45P198sJ0UpcMTVfLaw981orUdf.jpg,"[35, 80]",623,en,A Fish Called Wanda,"A diamond advocate is attempting to steal a collection of diamonds, yet troubles arise when he realizes that he is not the only one after the diamonds.",11.648,/hkSGFNVfEEUXFCxRZDITFHVhUlu.jpg,1988-07-15,A Fish Called Wanda,False,7.3,1049
236,False,/6xezVJoUp0cZUBQeIDpW6lFuhcd.jpg,"[14, 35, 18]",9647,en,Scrooged,"In this modern take on Charles Dickens' ""A Christmas Carol,"" Frank Cross (Bill Murray) is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life, Claire Phillips (Karen Allen). But after firing a staff member, Eliot Loudermilk (Bobcat Goldthwait), on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.",11.736,/9gUQPVt0QZYKUBrGGtknfrsRQ1c.jpg,1988-11-22,Scrooged,False,6.8,713
237,False,/n1wLikbs9EjLbZXOPcymEsrJctZ.jpg,"[28, 12, 14]",847,en,Willow,"Fearful of a prophecy stating that a girl child will be born to bring about her downfall, the evil Queen Bavmorda imprisons all pregnant women within the formidable stronghold of Nockmaar. A child, Elora Danan, is born in the Nockmaar dungeons and identified as the prophesied child by a birthmark on her arm. However, before the black sorceress arrives to claim the child, Elora's mother convinces her reluctant midwife to escape with the baby. Willow, a timid farmer and aspiring sorcerer, is entrusted with delivering the royal infant from evil.",10.651,/58epoWcaKK4dXRMWUpbcPdFzG3s.jpg,1988-05-20,Willow,False,7.0,882
238,False,/caqd6csaWkESZOEc1LVB7znEloD.jpg,"[35, 18]",15592,en,Beaches,"A privileged rich debutante and a cynical struggling entertainer share a turbulent, but strong childhood friendship over the years.",8.372,/fmYuRVfnoevQ4vL2g4txwladPtf.jpg,1988-12-21,Beaches,False,6.8,118
239,False,/9d65wJo303sFXNFa6MCfmCIt3Dc.jpg,"[35, 18, 10749]",19382,en,Biloxi Blues,"During the Second World War, Eugene enlists in the US Army during the last year of the War and is sent to basic training in Biloxi Mississippi. There he must live with a variety of fellow soldiers while enduring the whims of a mentally unstable drill sergeant.",7.419,/vAhQegSNb0OYwBN2KbSr8GRSUsI.jpg,1988-03-25,Biloxi Blues,False,6.4,114
240,False,/vfvVuu1JdnEGcyZUj7VHrhhbeMj.jpg,"[28, 12]",89,en,Indiana Jones and the Last Crusade,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",21.457,/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg,1989-05-24,Indiana Jones and the Last Crusade,False,7.8,5721
241,False,/2blmxp2pr4BhwQr74AdCfwgfMOb.jpg,"[28, 14]",268,en,Batman,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.",25.023,/kBf3g9crrADGMc2AMAMlLBgSm2h.jpg,1989-06-23,Batman,False,7.1,4088
242,False,/snLFUFzWUZCdYkAbhZlaGJxiY3I.jpg,"[12, 35, 10751, 878]",165,en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",12.361,/k5dzvCQkXU2CAhLtlj9BHE7xmyK.jpg,1989-11-22,Back to the Future Part II,False,7.7,7330
243,False,/m9TyWTTaaFUNMlNJ3b8Q0gkOiZY.jpg,"[35, 10749]",9494,en,Look Who's Talking,"Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late",10.574,/zyq8wUKk3FVfgkYnI1IVgmypOtG.jpg,1989-10-13,Look Who's Talking,False,6.0,1189
244,False,/34DzJKMrzgc3EO1Dnbp6mkpbCZm.jpg,[18],207,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",20.529,/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg,1989-06-09,Dead Poets Society,False,8.3,6225
245,False,/7AwySjHxakk3yCItwtjQbYhWAOg.jpg,"[28, 12, 35, 80, 53]",942,en,Lethal Weapon 2,"In the opening chase, Martin Riggs and Roger Murtaugh stumble across a trunk full of Krugerrands. They follow the trail to a South African diplomat who's using his immunity to conceal a smuggling operation. When he plants a bomb under Murtaugh's toilet, the action explodes!",14.266,/7XAusKpFNv8x9sHpFLAS2lWCT8l.jpg,1989-07-07,Lethal Weapon 2,False,6.9,1851
246,False,/5AhzhhWMD7VxjXjvr1Cx3BmPxyj.jpg,"[12, 35, 878, 10751]",9354,en,"Honey, I Shrunk the Kids",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,16.183,/f5eFxKYAd7hN1BxYzBg9qL1SDRe.jpg,1989-06-22,"Honey, I Shrunk the Kids",False,6.2,1593
247,False,/tDlsTDtC15kJd4vrkQkxqoW4Pse.jpg,"[35, 14]",2978,en,Ghostbusters II,"Five years after they defeated Gozer, the Ghostbusters are out of business. When Dana begins to have ghost problems again, the boys come out of retirement to aid her and hopefully save New York City from a new paranormal threat.",19.458,/4nN0EYNbOWHJ9UO39maO5Kvcdfa.jpg,1989-06-16,Ghostbusters II,False,6.4,2238
248,False,/yDmyqO3xHTVxtyM0CuqobSX3Hjr.jpg,"[16, 14, 10751]",10144,en,The Little Mermaid,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,23.179,/6aXMusULuKFAK0ZRUlv7RJ9zHTc.jpg,1989-11-17,The Little Mermaid,False,7.3,4423
249,False,/t9MrNY0xM9U5JSe5vHN9z08UYty.jpg,"[18, 10752]",2604,en,Born on the Fourth of July,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",14.948,/iAUSzQNpxf9fX1EvhNbeguo6aVA.jpg,1989-12-20,Born on the Fourth of July,False,7.0,783
250,False,/fUjpEhOXlHj1Ru6dkpgjhTl64Dt.jpg,"[35, 18, 53]",249,en,The War of the Roses,"The Roses, Barbara and Oliver, live happily as a married couple. Then she starts to wonder what life would be like without Oliver, and likes what she sees. Both want to stay in the house, and so they begin a campaign to force each other to leave. In the middle of the fighting is D'Amato, the divorce lawyer. He gets to see how far both will go to get rid of the other, and boy do they go far.",8.277,/9VWwYsuXhRImUtrJGvN6bYJB2He.jpg,1989-12-08,The War of the Roses,False,6.9,560
251,False,/lNNTk5VpV8OtZlAm9nf4Jl1unAY.jpg,"[28, 12, 53]",709,en,Licence to Kill,"When drug lord Franz Sanchez exacts his brutal vengeance on Bond's friend Felix Leiter, 007 resigns from the British Secret Service and begins a fierce vendetta against the master criminal. Bond won't be satisfied until Sanchez is defeated, and to accomplish this aim he allies himself with a beautiful pilot and Sanchez's sexy girlfriend.",15.808,/27EySoBH3oBuI6xat2QOquB9X8j.jpg,1989-07-14,Licence to Kill,False,6.2,959
252,False,/uBuMVTfwFKhSUOHM94tSFIZM4lm.jpg,"[35, 18]",403,en,Driving Miss Daisy,The story of an old Jewish widow named Daisy Werthan and her relationship with her black chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,21.375,/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg,1989-12-13,Driving Miss Daisy,False,7.3,701
